	P0	P1	P2	P3	P4	P5	P6
(+) POLM	0.019487818226477518	0.0	0.03557974512967353	0.007386225073896042	0.11830134330751785	0.0018073145893003667	0.008057328733117194
(+) POLR2B	0.017907709984046186	0.0	0.024719700954085506	0.011496398672242725	0.0	0.06936186250157707	0.0
(+) POLR2F	0.004380510018806947	0.015400430992096438	0.01865740959054122	0.00033914091480769475	0.09661835891341722	0.020240437277966247	0.007229135461807707
(+) POLR2G	0.05820317344345113	0.0	0.04034997493274345	0.0	0.0	0.039724429234954325	0.01594825249687202
(+) POLR2I	0.044478626841891876	0.04177649871205151	0.0	0.0030283691289723523	0.011175585793955773	0.0	0.0292326845266796
(+) POLR2K	0.054472711680182646	0.029092589066008517	0.041595109065438486	0.002774433461803735	0.02478216714729286	0.0	0.017954024361851548
(+) POLR3GL	0.049827599974788146	0.0	0.0615078321037443	0.010584426895657377	0.0034057280062582415	0.1442074038987378	0.0
(+) POP4	0.05120600050212115	0.10070280760268031	0.014109061692139673	0.0	0.04176172494146061	0.0	0.020870340841707503
(+) POU5F1	0.06123188429877994	0.09943888766195853	0.0	0.0	0.0	0.0	0.11797107188009197
(+) PPARA	0.08854583380510796	0.0	0.0011959585236240016	0.0017791128341942603	0.018911716407943483	0.0685344283447722	0.013027826583000087
(+) PPAT	0.02277741581733339	0.0	0.01520312898269586	0.0039068454070624635	0.03696036482984273	0.027519956918187337	0.00014922382183868289
(+) PPIL1	0.076279166788261	0.02139108471160127	0.02306551793298142	0.0	0.004425337216893648	0.011123550371531468	0.014332185804466884
(+) PPM1A	0.08901184849932736	0.07021585169860858	0.07462104159604188	0.008548765007842518	0.014701899345739016	0.11367412209157202	0.005865515854105988
(+) PPM1B	0.0	0.06457370624173758	0.17892493553312502	0.0	0.0	0.08460976072082492	0.0005496927204084369
(+) PPME1	0.1361377383666147	0.0	0.0	0.0	0.023280878370125206	0.007762146419376968	0.010263162442787018
(+) PPP1CB	0.0	0.0	0.3138661131480803	0.028679019677605423	0.0	0.06635250487872943	0.0
(+) PPP1R12B	0.03968790819360154	0.0	0.08265382493902355	0.0132389774879143	0.0	0.0	0.0
(+) PPP1R12C	0.04445629024797864	0.0011279041425502794	0.025643179633209078	0.02094942228227445	0.06015935771433151	0.019160950273654533	0.0015592203639292572
(+) PPP1R14C	0.07347499161303389	0.1528445129181971	0.22156326140688895	0.2178742405941665	0.05898146441418957	0.19388263176157539	0.0
(+) PPP1R21	0.0	0.010991927266566356	0.1803802302301627	0.0	0.0	0.04408490406570916	0.0
(+) PPP1R37	0.005606931558401407	0.0	0.025434220281741825	0.0	0.028519713524908837	0.0	0.1467639797840919
(+) PPP1R7	0.006803826331336457	0.0	0.018132173406639016	0.008282563030033828	0.12862556411157147	0.08475287751173012	0.0
(+) PPP2CA	0.066656974952917	0.026242181585309096	0.0	0.0	0.10230377470562968	0.005776541108234593	0.0
(+) PPP2R2D	0.0	0.045959239819314886	0.14993301236902276	0.03523300173168823	0.0037410921478416765	0.008349299605516922	0.0
(+) PPP2R5C	0.10224936243843485	0.00549559795476383	0.10500548646750835	0.0	0.035372350668579355	0.07059429982260793	0.0
(+) PPP6R1	0.03882573824261608	0.023335901543449906	0.0013368304860658453	0.03148088736847362	0.12130773725631662	0.0	0.0
(+) PPT2	0.00965310654596162	0.016777248973414212	0.003002593806854659	0.07006556780640079	0.0926329315955654	0.0	0.023150181729111347
(+) PRAME	0.05066243422577148	0.07740938394973144	0.09455781417735415	0.009362901669560546	0.2214931047106074	0.0	0.12274458171055418
(+) PRDM15	0.06401223257001966	0.06347668905129254	0.0418916966997427	0.0005330017739832234	0.0	0.0	0.0034184000426309077
(+) PRDX6	0.0	0.0	0.28629046187350615	0.0	0.0	0.0	0.08131882573063759
(+) PRELP	0.03291011132056165	0.0	0.0169298422581681	0.12570393986410325	0.0	0.0	0.004268550722655593
(+) PREP	0.0	0.014120675674844034	0.17726349443869194	0.03511402033135713	0.014134510437813864	0.037783614648292496	0.0
(+) PREPL	0.008180360904389946	0.0	0.05844889326449589	0.08346531788376335	0.03133862648530045	0.0	0.0
(+) PRKAB2	0.0	0.0	0.0036198345458647017	0.006253445729343633	0.0	0.18530348349522402	0.0
(+) PRKCI	0.03930468801616571	0.07326319717216777	0.10520249275510038	0.0017303770929099967	0.008808716091946618	0.0	0.04792942159782027
(+) PRKRA	0.07290821976979979	0.0	0.037541024015813176	0.031579798394316565	0.009832859394516481	0.0	0.0
(+) PRMT1	0.028276389230470485	0.09048427318069416	0.0	0.002466736456856818	0.04749244430130781	0.0	0.030190298185434967
(+) PRPF4	0.0	0.02193628484520443	0.09588605103222318	0.0	0.04235343427806198	0.07041158527575118	0.0
(+) PRPF40B	0.048589424599642016	0.010108660689976144	0.04467804797347814	0.03613110236884369	0.0	0.00018201128739933587	0.005365008112545326
(+) PRPF4B	0.07735262314825929	0.0	0.12373845187071887	0.0	0.0	0.0	0.0007513838183386722
(+) PRPSAP2	0.0	0.12375695702181248	0.09340864261493276	0.0	0.0	0.007955124857956608	0.04490016851208967
(+) PRRG2	0.0036290197778553928	0.19145714234163386	0.0	0.0	0.0	0.0	0.004751514001737895
(+) PRRT1	0.16699597047467693	0.08331705598726831	0.3157510083771999	0.20344201122318994	0.09509652871740298	0.0	0.131730593419873
(+) PRSS8	0.019786544436045207	0.173623247084745	0.0218216419010531	0.0	0.0	0.0	0.036477299368538475
(+) PRX	0.07112846032339526	0.0	0.06361761766933816	0.0023300886063608896	0.0	0.007722255942164569	0.13568562954674368
(+) PSAT1	0.026921847003389655	0.019709528283337892	0.0	0.050699838750526506	0.05514574581107517	0.12562868960512164	0.0
(+) PSMA1	0.0	0.038545402725669906	0.0	0.0	0.04493636285761426	0.10292065893791423	0.01120681384562513
(+) PSMB4	0.0	0.01358183893237431	0.0	0.004100565514821427	0.02676872134680055	0.12386644776472189	0.0029637470731718866
(+) PSMC1	0.04312711324817285	0.08126470151865475	0.0	0.0	0.029272172073317792	0.013684005042592456	0.021955927251234145
(+) PSMC4	0.07987893088725864	0.044659567654921184	0.020188181402789083	0.0	0.03461741691089914	0.03784236166866384	0.03170547963265235
(+) PSMD2	0.057767509905424	0.03366949585455265	0.0	0.0	0.13124809604518847	0.0	0.01946346253077136
(+) PSMD4	0.0	0.023100457412965267	0.04076816038177424	0.01799163401350523	0.03767898785528132	0.12525965016877907	0.019044289802950087
(+) PSMD7	0.05237422560538964	0.013372168621692918	0.0	0.0	0.05521808884642703	0.006007418302063638	0.060692304830452994
(+) PSMG2	0.10347964445974879	0.0	0.0	0.0	0.05825063673979824	0.10174737809188587	0.02188686211138945
(+) PTAFR	0.0	0.18782322569991003	0.026137306763036633	0.0	0.0	0.003265523961787519	0.0029594111887854798
(+) PTCD3	0.0	0.05575650003930395	0.20897719403118858	0.0	0.0	0.0	0.0
(+) PTGES2	0.0007040611990178917	0.12193940499429094	0.002565014680739698	0.033975399840168084	0.07660099805827025	0.0038705106929102346	0.0
(+) PTGES3	0.00839508955432297	0.042784507636121065	0.0	0.0	0.042088929839041514	0.07957283153446117	0.027575961966444667
(+) PTK2	0.017518194066312345	0.0655101909506798	0.010223677457486579	0.03490547255611331	0.009062729487540833	0.0	0.0
(+) PTK2B	0.015521856063106668	0.08673723588401301	0.058476033603538737	0.0	0.0	0.06319960387852555	0.14036939669740783
(+) PTOV1	0.03176654668683398	0.011720059770882694	0.032025811106634945	0.0	0.0	0.0	0.03364603775785353
(+) PTPN4	0.0	0.035459406295813685	0.1037502966837171	0.0	0.0	0.0	0.13978491134001952
(+) PTPN9	0.011982554498863776	0.0	0.2455267433711653	0.0	0.005211208208877199	0.027618921610014995	0.018857930619000596
(+) PUS10	0.12575741107696323	0.004470785101203975	0.05577162599384162	0.06136727761904975	0.02322047012825673	0.06424319835156797	0.0
(+) PUS7L	0.0007126484695066036	0.02226885967707704	0.0	0.0	0.058450507950970676	0.10391149346271628	0.005930318186215447
(+) QDPR	0.0	0.01179462573178217	0.019292650034800764	0.00013521230911468172	0.17975112337519603	0.030128950372271	0.009177402468449005
(+) QKI	0.011850294009138757	0.0	0.213873413670099	0.01693485775837501	0.0	0.046464996823236564	0.0
(+) QPCTL	0.002618445639538244	0.0	0.08124823472685508	0.04303481648076861	0.0	0.0	0.15687293724914164
(+) QTRT1	0.03613814607772367	0.0	0.1831458879311093	0.0	0.10059867110179864	0.0	0.004988841157320133
(+) RAB10	0.0	0.0316832393368868	0.10526719427648445	0.02941419557834886	0.0015900763925314147	0.0012523504755263192	0.0
(+) RAB35	0.0340357122393257	0.0	0.01849030082679859	0.0	0.16504855754794528	0.00924427313302255	0.023619213922858512
(+) RABEPK	0.0	0.0	0.0	0.0007554313018615701	0.1429365977871132	0.005170820849254417	0.004085667870510502
(+) RABL2A	0.0	0.0	0.3336661590862958	0.03298269416622344	0.0	0.0	0.08167901428896834
(+) RAD17	0.059906828372714625	0.005439311905030015	0.0003789376184080712	0.02813583856206594	0.0	0.0392729439223434	0.007012602282736786
(+) RAD21	0.001985481322180534	0.13957044876578742	0.009269376973771995	0.0	0.0	0.13004027900795292	0.11888950624741174
(+) RAD51D	0.0	0.0	0.1953408034006579	0.0	0.10698751363267746	0.046656613060598075	0.0
(+) RAI1	0.0	0.006425532337492323	0.1147148844532941	0.0	0.01540609870156747	0.14033442158070655	0.014667524049504516
(+) RAP2A	0.017148399276849288	0.0	0.1803301993975784	0.0	0.06804811982708539	0.05854305466753925	0.009490710894616998
(+) RAPGEFL1	0.0038576023955613336	0.11561749909940719	0.07016190134644291	0.01346196978039244	0.024578283910856088	0.0	0.0
(+) RASD1	0.0038720664133457413	0.0	0.28210812462824664	0.011179952417556155	0.0	0.11870969316507342	0.0
(+) RASGRF2	0.05532452424543966	0.0	0.00850435708007901	0.055726231602133955	0.006132564510892143	0.11266089465810901	0.0026878297047448238
(+) RASGRP1	0.11271145583288887	0.10788772521040364	0.0802852238619186	0.05106361472053597	0.0	0.0	0.0
(+) RBBP4	0.05627355752123076	0.0	0.18344967450679803	0.0	0.0	0.05145398420700841	0.0
(+) RBBP5	0.0128331405502145	0.0	0.08458885847413312	0.021585096821224344	0.0	0.04255615254240835	0.006626497496918819
(+) RBM42	0.02683057095635476	0.0	0.0	0.0	0.0	0.00796818171880085	0.15912720566356495
(+) RBMX	0.005022961897088584	0.0	0.1685946387596813	0.0	0.0	0.0953135811829628	0.0027561143455196234
(+) RBPJ	0.06280304442125256	0.0	0.0	0.0	0.11092751573372288	0.007550556488988143	0.00485685203608742
(+) RCHY1	0.0	0.04873507994980861	0.04026840695309499	0.03769316845363989	0.0509728481928667	0.07185963446924	0.008738083707417363
(+) REC8	0.03258518280861252	0.0	0.3310737806264906	0.0	0.0	0.04424846884550592	0.015743535540485628
(+) REEP3	0.0015661790777140093	0.06165829077967994	0.013256964617483926	0.016859585946024574	0.0	0.0759627025103033	0.0
(+) REST	0.06753308170641369	0.0	0.019527944269776932	0.010255127762888061	0.0	0.07062241861041908	0.0
(+) RFX1	0.06463652928400092	0.0	0.08105886289849679	0.0	0.018063952440110307	0.0	0.0373034419904527
(+) RGPD1	0.12051903809941707	0.09481851793143883	0.05069642972277962	0.13159937738662117	0.0	0.0	0.0
(+) RGPD2	0.16507659710928452	0.09931024807888116	0.08319843017000945	0.14113933542033616	0.0	0.0	0.0
(+) RGS2	0.05331502780737003	0.06700886654771862	0.03070000705580302	0.016060521319530452	0.0	0.0	0.0
(+) RGS5	0.0	0.0	0.07945340833799872	0.08468449893616485	0.02234608972906781	0.0	0.0
(+) RHCE	0.012549368479810223	0.0	0.0	0.12243475497978128	0.024354337722234224	0.0	0.010078503547291996
(+) RHOF	0.006386359183968373	0.06219021798195921	0.0	0.0	0.01651857544021884	0.0032341306048990753	0.17526761087662224
(+) RHOT2	0.07796301170425661	0.0	0.025077554872250624	0.0028073835803042926	0.009036471626320151	0.016942362088200064	0.0244292831329489
(+) RIC8B	0.00213479018852207	0.0	0.1406082918359747	0.04392473342409178	0.0	0.019188160871441966	0.0
(+) RIPK1	0.06674725169803236	0.0	0.10664384849993729	0.0	0.0	0.0	0.0
(+) RMDN3	0.0027178396646383653	0.0	0.18095076770013327	0.0	0.0	0.043708906349207155	0.0
(+) RNASEH1	0.034379048807837695	0.042408709847290046	0.027390835433777412	0.0	0.11456966076340346	0.08384482237715554	0.03183941535287066
(+) RNF126	0.031145232600739387	0.0	0.04398004403850707	0.0	0.17390511456638197	0.05195130000731185	0.0
(+) RNF139	0.011968743663106905	0.06994904669495494	0.037572200915326585	0.0	0.0	0.07825570060595273	0.0042695680886973945
(+) RNF168	0.04903718287006057	0.11230250583966972	0.055275294993238765	0.0	0.0	0.0	0.0
(+) RNF19A	0.0	0.0	0.3551509832352087	0.03927285355315364	0.011711731568587696	0.0	0.0
(+) RNF2	0.026510007113360455	0.007916945592391157	0.030063659244166277	0.0	0.006466341288673492	0.0	0.07174442958261461
(+) RNF20	0.0	0.0	0.2481120892071655	0.0183767455215761	0.0	0.06069957616780876	0.0
(+) RNF217	0.0	0.0	0.14306082989416558	0.01491384048200029	0.0	0.07501086062536996	0.0008237629701716711
(+) RNF4	0.0	0.0	0.010081436011076072	0.0	0.13755946855939777	0.08562334072748647	0.013291085728758062
(+) ROCK2	0.03280435142267	0.0	0.07545571629512896	0.053981839452635884	0.10019828551470027	0.005974026837625936	0.0
(+) RP2	0.11843079400804515	0.05191507750792344	0.1339303709995072	0.03094293394892908	0.014750410460819938	0.04455293827067975	0.022136124461195245
(+) RPL30	0.04632654856284516	0.052153359506101546	0.02037492543075709	0.0	0.06247922155913302	0.0	0.10147434474436233
(+) RPL31	0.05416517590366709	0.11036423957172622	0.014883899170999047	0.0	0.2163124189613443	0.030819477055364267	0.0909369863835617
(+) RPL35	0.0009969578684141244	0.16388810799843403	0.0	0.021426382491912466	0.03274752603779049	0.02191926535687464	0.0
(+) RPL36AL	0.11060160077611696	0.04325088755262057	0.0	0.0	0.042598020465994355	0.0	0.014258506337847759
(+) RPL5	0.0	0.06297255195642332	0.0	0.0	0.09116606777890299	0.11500237779476533	0.12620997460054176
(+) RPL6	0.05474755339365594	0.08204057085867562	0.0	0.0	0.17292918148481895	0.06800866843386341	0.06386118423873224
(+) RPL7A	0.0	0.17003379254163983	0.0	0.01912905535122882	0.09462469978549441	0.01621032651994731	0.037989264260943276
(+) RPL7L1	0.007512508413391047	0.07477855010424568	0.0	0.0	0.02699723665750146	0.03437233685948004	0.029414872203259772
(+) RPP25L	0.0	0.11689381320954319	0.002735927804208919	0.03894585065136473	0.049867146844105266	0.0	0.0
(+) RPS16	0.03451670379621094	0.012788369614475081	0.007315678068786456	0.0	0.042144408658630624	0.04138741871780884	0.1636465541009407
(+) RPS27A	0.08480207812628147	0.1774718918245369	0.021985269468054798	0.02860939080815846	0.22813802923702475	0.10761266842834281	0.09747398536162909
(+) RPUSD3	0.01464572330279766	0.06639577743268842	0.0	0.0	0.10519184639668347	0.010543565846133491	0.03823832397551563
(+) RRAD	0.21527818315805408	0.0	0.17452095179373192	0.10171034117212274	0.08830785566949396	0.0	0.11939542845272008
(+) RRM2B	0.0	0.0	0.0	0.0867312794045798	0.12825290773577117	0.011751599397763263	0.0
(+) RRP36	0.11179155269163311	0.0746176378494326	0.026926738985502272	0.0	0.0	0.01013175707403935	0.039398616808111166
(+) RSBN1L	0.045092140778348264	0.0	0.04262875195900114	0.010793765378028163	0.0	0.005379330730890692	0.1498390937812564
(+) RSL1D1	0.02721215424759357	0.04977830902462766	0.0	0.0	0.14386319596989164	0.0808432392895207	0.0370070268312236
(+) RTKN	0.0	0.08925431916521542	0.0	0.10630010168705675	0.019327624830337755	0.0	0.007407917497953692
(+) S100A14	0.030069337075258086	0.19407125719028614	0.0	0.019121401235462014	0.0	0.0396772238462968	0.0034640886758266157
(+) S100A2	0.06991571531171853	0.11178781457833957	0.0029815150526396133	0.00014254891454182093	0.00211131757078285	0.02851586244457298	0.0
(+) S100P	0.011694568587148594	0.1758852652557109	0.0	0.006295845785211464	0.0	0.0	0.010359725846948982
(+) S100PBP	0.01677270598848269	0.0	0.1822346522393587	0.0	0.0	0.0	0.0007455099351891295
(+) SAMD4B	0.07734579298600629	0.0	0.12560308320597885	0.0	0.0	0.00018963735212471362	0.15843747926994287
(+) SAMHD1	0.12673518828502053	0.0	0.06715177326729198	0.0	0.0	0.008817959305170498	0.0013365105851231593
(+) SAP18	0.03702397263607454	0.0005491864219056569	0.08980320963329351	0.031893687873900366	0.012926189221959294	0.0	0.002182682750231295
(+) SAR1A	0.0887529232525521	0.09604042634743219	0.0	0.0021490247072251992	0.0	0.0	0.0
(+) SBF2	0.06612439475439129	0.0	0.0	0.016825943861028456	0.036968437916603175	0.0	0.0031942344063459597
(+) SBNO1	0.06271387529186989	0.0	0.023549369040885917	0.0	0.04993301647620386	0.045146252465522924	0.019775306640901283
(+) SBSPON	0.04848690414578061	0.0025053986718503994	0.19176178267597707	0.05833011660086814	0.0	0.0224063148969952	0.0
(+) SC5D	0.025751980366129617	0.018148055439151583	0.006647582581478843	0.0	0.0	0.09118680377573518	0.007072605606717798
(+) SCAF4	0.04577262150384738	0.0	0.03230370677429297	0.0	0.016220671306040144	0.0699779284421672	0.003742792680956912
(+) SCIN	0.06839908386828614	0.1016331263143625	0.09899235649308485	0.013994786241534269	0.030374549618018304	0.11387619817156795	0.0
(+) SCNM1	0.14636300197672988	0.02133641229969222	0.33786134328222517	0.015156842868907384	0.029643082203442604	0.18656292357217502	0.07996116271204173
(+) SCP2	0.03953012023440059	0.0	0.03315165380124271	0.004429895568313265	0.0	0.10103191960698851	0.0
(+) SCRIB	0.05715756867779064	0.0	0.06909333210744892	0.0	0.09277184735684627	0.0	0.031895685218693064
(+) SCYL3	0.008732295237043733	0.0	0.30944865316492126	0.0	0.0	0.0	0.008842157514475008
(+) SDHAF1	0.04759619309265119	0.01265755261216333	0.0245483490119948	0.0008673544364657074	0.0	0.0	0.006734552798942338
(+) SDHB	0.0	0.03183203849445571	0.04076551765571231	0.0033995591761367696	0.04995027259051092	0.12188481107924222	0.0
(+) SEC16A	0.030815275094292178	0.009240739446924029	0.09983734523706167	0.09061092830552119	0.005721523049888422	0.0	0.0
(+) SEPHS2	0.023913795189241454	0.009839885181452002	0.011109929971856494	0.0	0.07159570540159571	0.001828700530104742	0.05787020758111902
(+) SERAC1	0.008600594875500835	0.0	0.08999686874221381	0.03961366236029349	0.0	0.06275073069732282	0.0
(+) SERPINB5	0.01637130489343073	0.1998706456389338	0.0004148078185709785	0.021811509539236645	0.0	0.011262574240962256	0.004392286860163558
(+) SERPINF1	0.09095962525075861	0.10736115728941349	0.09538874987750745	0.04815444335616095	0.26324767955423506	0.10979848059776533	0.0
(+) SESN1	0.0	0.010669967277748276	0.09497335891443925	0.06780837896522074	0.18315808373759254	0.042661687146742365	0.0
(+) SET	0.004604548206346036	0.1745936668726767	0.004655486940012808	0.0	0.009621379255745932	0.005215625429127316	0.013074978878811747
(+) SETD7	0.0	0.0	0.0689183720421712	0.04560704606863472	0.029758035481743345	0.0	0.0
(+) SF1	0.02809657836717341	0.0	0.0034674668170072906	0.0	0.023135012188435465	0.11312356169856648	0.012646136045484353
(+) SF3B3	0.07011244067299874	0.0	0.0	0.0	0.03136061503799797	0.00027409860632284254	0.07421582882841786
(+) SFN	0.03401251848730957	0.18618346824522178	0.0	0.004714577131101831	0.010525485125329593	0.01436632715521148	0.12288398497943745
