	P0	P1	P2	P3	P4	P5	P6	P7	P8
(+) SMG7	0.010075224748164899	5.76498401068481e-05	0.13040022953017452	0.0026046385129822333	0.0	0.009223185427479142	0.013942663696977567	0.01733380980464091	0.0026932373010304335
(+) SMG8	0.05237519859864607	0.0	0.07307570457117622	0.0	0.0	0.004092137399723669	0.0	0.0174617510838381	0.0023178792586678863
(+) SMG9	0.056463406326069075	0.029737721748491097	0.04244152774702091	0.011115805590062028	0.018138937651063933	0.005606560958250572	0.018821339352986247	0.0	0.0
(+) SMIM13	0.00853135365387899	0.0	0.09728388733396347	0.0	0.03375111437485198	0.0	0.0	0.0	0.06859913927019087
(+) SMIM20	0.0	0.0007400396151009033	0.0	0.0	0.0	0.012448781653772173	0.16590252121376314	0.017306639950144986	0.10842285751334917
(+) SMIM7	0.0	0.0	0.129640684640978	0.0	0.01442200572042705	0.035540616480626445	0.052355561654368596	0.0075926405457544385	0.0
(+) SMPD4	0.04296155902160723	0.02060071562196005	0.03296961159772446	0.004196768917846439	0.10767852435385086	0.040086221301914055	0.0	0.0	0.0
(+) SMU1	0.0	0.0	0.18456669301846926	0.004521897522580946	0.0005796188339520981	0.0	0.004219815714773772	0.0	0.0
(+) SMYD3	0.032964346313014425	0.0	0.0064807819290507804	0.06073394296562135	0.001034235397691153	0.0	0.0	0.0	0.012063241680036852
(+) SNAP23	0.03523527183982839	0.047324566980138164	0.0	0.016225728155030743	0.010701633622633601	0.0	0.0	0.001463462815054394	0.06253172361897096
(+) SNAPC4	0.023835142939441646	0.0006715023018537238	0.03121461204280522	0.011438492853708591	0.0	0.0	0.0	0.016673395350708095	0.0
(+) SNAPIN	0.0	0.05624881997690378	0.14557396148099228	0.0	0.0	0.0	0.0	0.03425942563039068	0.07896334082956724
(+) SNRNP35	0.030788802397412354	0.028168669595876696	0.016005302368174747	0.0034938640037297857	0.027937601859469433	0.008159747521248652	0.014250080029755575	0.009406479371387161	0.0
(+) SNRNP48	0.004988963094391603	0.0	0.1015925866083607	0.0	0.0	0.0	0.001896669526005103	0.010490586890487097	0.001694381388178196
(+) SNX24	6.769156858020489e-05	0.006999223717785454	0.0	0.11295288029633187	0.005543072749338217	0.028165380193635247	0.005246985758136701	0.017753113893254707	0.0052986872373974175
(+) SNX27	0.0	0.0	0.08667312170912651	0.0	0.0004831593084692148	0.0025596609020316938	0.18675754275644915	0.0025412026050068348	0.0
(+) SOS1	0.02343278188352864	0.02079099785474469	0.012700530013076182	0.0	0.0	0.0	0.0016201370911880146	0.06386562838144196	0.0
(+) SOWAHC	0.0	0.13620391377522376	0.10370203886098751	0.0034605260197223845	0.0	0.0	0.0	0.0	0.07193760895395547
(+) SP1	0.012861706579544059	0.05013049610153664	0.0	0.035628540271290775	0.018294831824877192	0.0	0.002599845130458406	0.024987619448836578	0.0
(+) SPARCL1	0.00010887323502090303	0.0	0.13683639155518254	0.015871062809858286	0.0	0.0	0.012698080237135038	0.12376556242823257	0.005316268661002671
(+) SPATS2	0.025662475671406487	0.08995955630246592	0.0	0.01960804032238052	0.004194422743447239	0.03592303195011462	0.0037171859651804794	0.04174330561925617	0.0
(+) SPCS1	0.0381491007105587	0.0039919132381648495	0.009907074211848254	0.025877381614654582	0.010454254336135414	0.0010673509622120042	0.0	0.004121840953853958	0.007574836627400514
(+) SPCS2	0.021613812182074612	0.002481475460275612	0.06997001536217314	0.0	0.0	0.07469742898102895	0.0	0.0021274585962387485	0.09883800337544081
(+) SPHK2	0.08435679638336399	0.0	0.1488546342834173	0.0	0.03713580531587377	0.09547315084250238	0.021725614458886655	0.07260249534310875	0.0
(+) SPICE1	0.04907633518046277	0.1022371253692502	0.01662794998607369	0.0	0.0	0.08667459249550116	0.0	0.0	0.0
(+) SPIN2B	0.14141770072972715	0.009457955943817433	0.10093919459204956	0.03791461730661915	0.0	0.0	0.0	0.22517375795926337	0.025372529979557846
(+) SPINT2	0.018937974640890903	0.21395224219055017	0.0	0.0	0.0	0.0	0.0	0.0	0.010124842910639373
(+) SPOCK2	0.0	0.018592865308763133	0.17223814781496818	0.014275900954388033	0.0	0.0020589780239794893	0.005099100058392159	0.0165955427726893	0.0
(+) SPOPL	0.0	0.0004571386102063433	0.0	0.0	0.018418161823802983	0.0	0.0	0.05905360425245858	0.0011037703159776085
(+) SPTAN1	0.06901033845480004	0.003678303695736233	0.06223259573270949	0.0	0.0	0.0	0.0	0.056793825884188104	0.011661301863950936
(+) SPTSSA	0.004903932715514111	0.10816056253430001	0.009501925335571397	0.0	0.0	0.07002980334371202	0.004594488185732784	0.0	0.01898439873293616
(+) SRCIN1	0.007400172450622996	0.1324478843253123	0.06658256238917047	0.09972615242070125	0.0	0.1315831215165171	0.0	0.04781105815368535	0.0
(+) SRD5A3	0.0640091183663658	0.0	0.0029199684765909427	0.0	0.019665693937720906	0.004101547276223748	0.0008477814881394394	0.0069449762747630615	0.0
(+) SRGAP2C	0.02706088360798961	0.0013560774441873143	0.10790282915774743	0.008313943577153725	0.0	0.008608763249272398	0.024344415112327007	0.0	0.009461471926321043
(+) SRP72	0.01944847081463334	0.0	0.0003264561925771831	0.001185223170499061	0.0	0.0003707081163137879	0.0	0.0	0.048880374219569034
(+) SRPRB	0.06110477168152225	0.019067101260697068	0.10337305752863814	0.048300861541431865	0.0	0.19747478162870752	0.0	0.008700455638982276	0.0
(+) SRSF10	0.0	0.0	0.09576051512592994	0.0	9.365847644799644e-05	0.0	0.0809604670741386	0.0	0.025567756936619092
(+) SRSF9	0.07284253146362224	0.12338485515483053	0.013359967294698365	0.010992120888915343	0.080981198326481	0.002234554545253415	0.001777818534051292	0.0	0.029503207339859776
(+) SRXN1	0.04271993477258151	0.01763617117974808	0.0	0.0	0.0	0.0029732299205326314	0.0011634024759500576	0.038099902963867456	0.0
(+) SSSCA1	0.07498684388173553	0.038765376097626106	0.0	0.0	0.11083897964630336	0.004177013506313729	0.0	0.0	0.04083491201477845
(+) ST14	0.0017092890843290907	0.22102609145739657	0.0054073398074915725	0.0	0.0	0.0021400022738007687	0.0	0.0011505958305936697	3.44221365198077e-05
(+) ST3GAL4	0.004927052573424194	0.0	0.0013788895133610044	0.12062566191439598	0.0	0.17956989373245924	0.009381727965712627	0.00734290540357116	0.008632310564012554
(+) STAG1	0.07900601485542032	0.0	0.0	0.0	0.053121450466337414	0.0	0.008298394518977443	0.016896651894667297	0.021401467670287236
(+) STAG3	0.03449928070168965	0.043891500774487904	0.001371733230597397	0.04731007660015115	0.0	0.003571736845672264	0.004408909704497662	0.04149172942497795	0.0
(+) STARD7	0.0	0.09952521625243532	0.07455613517682343	0.0	0.0	0.09356699294278892	0.004135867476744085	0.0	0.0
(+) STAT1	0.1664642862725874	0.0	0.011772855942064245	0.0	0.0	0.0156252121869411	0.0	0.0	0.0
(+) STAU2	0.0	0.0	0.0	0.0	0.0	0.0	0.04895143927752448	0.026591207789451662	0.1028467350664677
(+) STK25	0.06462647885793489	0.005488882350324821	0.010795436700643656	0.002301587368564042	0.02416162899614906	0.020283629212380576	0.18597264475500244	0.009398879814270308	0.0
(+) STK3	0.04000931092797843	0.10106871192879138	0.0	0.0	0.012441638104223112	0.022367350651894356	0.006930587337656942	0.0008313212795979072	0.052702021148065395
(+) STRIP1	0.09224708361050829	0.0	0.041562463021580384	0.0	0.0	0.023848758205917645	0.0	0.012167880653192418	0.0011030460785537081
(+) STUB1	0.08998709935965536	0.0	0.0	0.0	0.028464004367189006	0.0017543684378423566	0.0	0.0	0.0008908125296182225
(+) SUGP1	0.0	0.0	0.14472862716738133	0.0	0.05347055569707961	0.005974897584831191	0.007559639446726228	0.0	0.0
(+) SUPT4H1	0.07218975706529096	0.0	0.06420300901041451	0.0024391221769828764	0.0017235094605371328	0.03197086675908885	0.0	0.00442460533051846	0.0
(+) SUPT5H	0.11670951153120762	0.021829939089769917	0.030503864289887866	0.0039053358237062024	0.0	0.017331628960094415	0.003971319213467261	0.0	0.0
(+) SWI5	0.0	0.01914332072082165	0.00813330347672493	0.09410291629685592	0.07909031793109296	0.0	0.0	0.05531553190830073	0.01629509200757431
(+) SWT1	0.06720859540773531	0.0	0.08596922981067649	0.0	0.0	0.007675270446037072	0.0	0.029028792583978915	0.0
(+) SYF2	0.0695641918254195	0.013370963673843625	0.07676804687175091	0.0	0.015275680881271543	0.018645478390805634	0.0	0.0	0.0
(+) SYK	0.03331161672952582	0.11429139795347693	0.015109901431621244	0.0	0.0	0.15515266470861666	0.0	0.009625054314013998	0.0
(+) SYMPK	0.03096482524928017	0.05006273355672894	0.029204621130400194	0.021332650639270673	0.0	0.0	0.0	0.0	0.0
(+) SYT15	0.021605444346309535	0.09462485894773438	0.000710975339880177	0.0	0.07492214958379999	0.0	0.12444016695296073	0.013821006543313499	0.0
(+) SYVN1	0.0755584115469568	0.0	0.015001315412755295	0.0	0.0	0.021645959562821553	0.0	0.0	0.014499349404804697
(+) TACSTD2	0.045175999016698255	0.21842398345204417	0.0	0.011299697089848945	0.0	0.0	0.0	0.0	0.010019835778516306
(+) TAF1	0.08672051039925062	0.0012215664418915497	0.03169265118111556	0.0035547410438824165	0.0	0.0	0.0	0.03370116208701224	0.0
(+) TAF2	0.08468027848882903	0.035500938434172624	0.0005450903867681146	0.0	0.0	0.0178490429779617	0.10095831586366734	0.0	0.04892227413668976
(+) TAF6L	0.09990331505335	0.0	0.08601095383776212	0.0	0.0031723567763419	0.013691906300597393	0.0	0.0	0.0
(+) TAF8	0.08554901293281851	0.03925859344655279	0.0	0.0	0.0	0.0014904754585791185	0.01979849322036002	0.0	0.004342379405987681
(+) TANGO6	0.018439237162893217	0.0	0.00486436962930924	0.0	0.030659327199049353	0.03645268862419281	0.0	0.07536261313915248	0.0025648439836227417
(+) TARS2	0.0	0.027468127172992417	0.06387069035877252	0.0	0.0048235857526349735	0.01576200023272402	0.1819244791766585	0.0	0.0
(+) TATDN1	0.014116051426539038	0.14687623889964505	0.0	0.0	0.011492252368235784	0.009428446101072718	0.0	0.0	0.04307543927671907
(+) TAX1BP3	0.0	0.11531434391920889	0.004369221361862249	0.0	0.0024873521004244487	0.0	0.0	0.025771857813458234	0.0
(+) TBC1D22B	0.057772634116177224	0.02626966812711195	0.014569588425428782	0.0	0.0	0.017032738634538417	0.0	0.0018978276164704204	0.10642726032267691
(+) TBC1D7	0.0	0.0	0.0	0.025970967611146235	0.0	0.16968652612762222	0.0	0.0	0.0
(+) TBCC	0.008267933300660552	0.14091585992492642	0.008479078691115109	0.0	0.0	0.00043241437808158643	0.0068355232710642765	0.0	0.0026609235912134015
(+) TBCE	0.038402718665586213	0.0	0.05611783580173563	0.0006914115700507613	0.021503954385770078	0.007942461443386966	0.00328854418304385	0.0	0.04691912236501782
(+) TCF3	0.08887106184319175	0.0	0.05104102506597209	0.0	0.05146127680835661	0.003866631103626643	0.10061347563579026	0.037925043875165564	0.015887911506416098
(+) TEAD1	0.04100303116145147	0.03743720308432095	0.041031643815267124	0.06507854705140431	0.0	0.0	0.0	0.0	4.423434635973463e-05
(+) TERF1	0.000956359659539566	0.015393959382804289	0.0	0.0	0.0	0.0	0.0	0.03811168273265508	0.09813864807665525
(+) TERF2	0.057241253991449574	0.0	0.014993027444819902	0.0	0.07917744349683416	0.0	0.0	0.0	0.006019118992003753
(+) TERF2IP	0.0308856969313272	0.0	0.05480632504491598	0.0	0.0	0.0	0.0	0.055095541392090545	0.0
(+) TES	0.07170089598168078	0.24919099504974285	0.004435978863404211	0.0	0.005021511886675569	0.15212662021468157	0.0	0.016430171561788255	0.002904120614403153
(+) TGDS	0.017450798319908343	0.08631833069856515	0.0	0.0	0.0	0.18365210435613874	0.0	0.0	0.017309660385885328
(+) TGFBR3L	0.15389788260588858	0.035261875023785666	0.0	0.0	0.12712164361240502	0.007908448569051417	0.0	0.0	0.0
(+) TGS1	0.09151568159047331	0.0	0.029114091944829577	0.0	0.0	0.02879807998582619	0.0	0.00479394792683171	0.00266330609525768
(+) TIMM50	0.04800454149421544	0.03200188668172429	0.0	0.0	0.0	0.17470882027931556	0.07574609224164415	0.0	0.0
(+) TJP3	0.008468221379237827	0.21554856653375226	0.07008992870108402	0.0	0.0	0.007681706107942719	0.0	0.03308998681899105	0.051273712779965494
(+) TKT	0.0040801707077694725	0.006354436041647474	0.09162249125361517	0.008287962118809646	0.0	0.0	0.013057736850070997	0.07343079805149663	0.0027779519065640364
(+) TM6SF1	0.006418000157222959	0.0	0.07402328073609944	0.00453989873702244	0.0	0.012501908920155026	0.0	0.010400646245241153	0.06908911647688883
(+) TMC4	0.026691303598183374	0.23768770973134654	0.06767427929007296	0.0	0.0	0.007116787808390835	0.0022464552415616874	0.023215081214083506	0.0
(+) TMC8	0.06820225232039996	0.1499605917578175	0.02459270020790067	0.0	0.012587379059701921	0.1104907564668027	0.0	0.0	0.023360225144518652
(+) TMED2	0.13655875105907544	0.10321406013963316	0.0	0.048643083323424485	0.0014897689718608685	0.019664399771278165	0.017797808759221812	0.021558205452531325	0.07385778691103535
(+) TMEM11	0.0	0.15283150019910427	0.006052419552300449	0.0	0.008340070604843586	0.0	0.06059647806305818	0.0	0.002945862612464569
(+) TMEM14B	0.03105106395439057	0.13088366039415997	0.0	0.0	0.0	0.002580772603410955	0.0006531727773507388	0.009698767650393571	0.01296769657605253
(+) TMEM14C	0.04858106174430219	0.03892247577760249	0.0	0.005532018814092122	0.0	0.0	0.0	0.0226518531885355	0.0006065992278405764
(+) TMEM165	0.07502477967559125	0.0	0.0022973690297955728	0.00803529907983871	0.0	0.0	0.049542946987563355	0.010774030005958552	0.012140195532127807
(+) TMEM170A	0.04942682983430268	0.11433450260485765	0.06475997292266857	0.0	0.0	0.0	0.012196469363715627	0.0	0.025074949077275584
(+) TMEM175	0.004148510083790329	0.0	0.02453769033158522	0.01815705647149685	0.0	0.0	0.0	0.03819693976517241	0.0
(+) TMEM177	0.0	0.004607539996765246	0.027757680144922598	0.0	0.04588798215535193	0.16470934527373923	0.0	0.0	0.0
(+) TMEM39A	0.057939986930927424	0.0	0.0027956309045313607	0.12399345348336405	0.0	0.03114410171566317	0.0	0.0	0.0
(+) TMEM45B	0.0	0.17405976399463605	0.05500464856462311	0.0	0.0	0.0	0.009964718228452922	0.0	0.016798866812065855
(+) TMEM50B	0.019277504021531902	0.0	0.0273822162964726	0.0	0.0	0.019989920970184753	0.0	0.0922193703626875	0.018103225835835998
(+) TMEM69	0.034740532172394596	0.11669249675642754	0.07505601253543641	0.0	0.019806736171180374	0.046200751352494	0.0	0.0	0.0
(+) TMPPE	0.04197616118010043	0.04057140512824009	0.0	0.015140667441109514	0.07610227557758023	0.0	0.0	0.0	0.022942651043207075
(+) TNFRSF10D	0.18955657971120882	0.13326447386847806	0.05626047682298911	0.011829881383825678	0.07785892141005496	0.004355869591905545	0.0	0.007367514730975709	0.08751809478057307
(+) TNFSF4	0.06882444958473215	0.0	0.0370250247836745	0.03236058155976018	0.006053127104062949	0.01735383398566411	0.0	0.13947672395138225	0.0762672603693027
(+) TNS4	0.02068249051438295	0.2162818529635153	0.008809140493062778	0.0	0.05846646608746346	0.0	0.0	0.0065753512474320255	0.005957773613725476
(+) TOB1	0.0	0.08012602093103223	0.17097460849935628	0.0	0.0	0.0	0.0	0.038520359351119096	0.0
(+) TOMM40L	0.0	0.0	0.002395062514453478	0.0	0.032384178889520596	0.0038019341379334744	0.1775112829895979	0.006971193368587203	0.0
(+) TP63	0.0822465426332881	0.09264009415104497	0.08253353214064642	0.05761355711779838	0.07641496524174758	0.0	0.0	0.024633208104806743	0.0
(+) TPCN2	0.01226086024896909	0.0	0.02837472092407049	0.0	0.020645760920350087	0.07362421545364879	0.17636273081350787	0.0038102038422326285	0.022209059227447425
(+) TRA2A	0.21938499714551943	0.11530722442005348	0.11860984678071178	0.0	0.02013073612748321	0.00448196293818689	0.18441569223833543	0.12046989732941664	0.04551733214836356
(+) TRAF3IP3	0.031011534324229168	0.0	0.00795020301096755	0.0016201388131315184	0.0	0.031033468998351046	0.005118292354038592	0.019412892758259366	0.0
(+) TRAM1	0.09269885490849439	0.0	0.0	0.0	0.0	0.01806648725781061	0.0	0.0	0.060937596492119134
(+) TRAPPC13	0.03484191086674761	0.0	0.03258842962997466	0.0	0.0	0.009378393260956215	0.0	0.0277746798738086	0.0013762809385505217
(+) TRBC2	0.12679827052417056	0.0	0.010135354172288436	0.00749068358815278	0.0	0.024532969077392223	0.0	0.0214113845381579	0.04480353540364884
(+) TRIM16	0.05183576597375028	0.13362983206996323	0.05067852401212819	0.0038764391599862592	0.0	0.007626865472186397	0.0	0.0	0.03457021279217056
(+) TRIM17	0.0029965534967946487	0.0870558586451047	0.11256320186217014	0.0001846945339330349	0.0	0.0033750491707166693	0.00434131081552783	0.010195802207356129	0.05801651276621077
(+) TRIM24	0.0	0.0	0.18776044501053463	0.014057792790017929	0.0	0.001005696000104724	0.05195579635393126	0.0035761567127589157	0.03217626351452912
(+) TRIM29	0.021550565722372902	0.19381262036547667	0.023924944640783586	0.0	0.0	0.0	0.0	0.027307864714330037	0.0
(+) TRIM35	0.14101698483336186	0.0	0.01626959837003468	0.0	0.16838844193813698	0.02021984410698586	0.0	0.0	0.0
(+) TRIM41	0.05626831093878235	0.04858544338341678	0.004982107761091535	0.01827416537902622	0.0	0.0017034330266390459	0.0	0.00813469549457285	0.0
(+) TRIM45	0.0	0.0	0.12587519770938327	0.0	0.0	0.0	0.0	0.04119580174397336	0.03898073709499962
(+) TRIM62	0.09204164467652336	0.0	0.023638613169403525	0.0	0.0	0.1821826037759436	0.03460961848023778	0.02971303317249957	0.025262018468416948
(+) TRMT44	0.0	0.0	0.047262303121855254	0.0	0.02637893582252358	0.0	0.17923654003951373	0.03300482463934409	0.03454127146413449
(+) TRUB1	0.0007373364810909414	0.012085635104912066	0.0	0.0	0.0	0.005941595884142994	4.5957837398114596e-05	0.02804871191718778	0.10215141359961516
(+) TSC22D2	0.08418541405887663	0.00218745420730103	0.0	0.0	0.0052029004554912045	0.0032233618937439527	0.0	0.003917242775113083	0.0869871591516187
(+) TSFM	0.0	0.0034598885368526473	0.0	0.001445383318981891	0.0015506260839416532	0.0	0.1810631379025226	0.0013451382411853573	0.026194614107855053
(+) TSG101	0.01217340905855789	0.0	0.0	0.0	0.0	0.06558427275899788	0.004226272872179193	0.016810498999483007	0.10060744270450779
(+) TSPAN11	0.061405574572118135	0.0	0.0809493489850191	0.10900506556196671	0.0	0.02539436702452485	0.03939176456769796	0.0	0.0
(+) TSPAN8	0.03245184894800352	0.0	0.011378769139804623	0.018483119488017404	0.0	0.015707428680784792	0.0	0.043123126264023655	0.025893797990533096
(+) TSPYL5	0.11730014885268067	0.09776559543781281	0.012942257159892999	0.012499930431405354	0.0	0.15504171373692596	0.005860207554784332	0.0	0.0035609465044062444
(+) TSTD1	0.04102962472629991	0.18390033407787099	0.16508190668715034	0.017526406576228743	0.0	0.005457527225735482	0.0	0.030170517021754974	0.02621537278691346
(+) TTBK2	0.025690571280768668	0.0	0.014132250384330981	0.0	0.0	0.0	0.0	0.026709775488377347	0.13546930661549728
(+) TTC19	0.0	0.07257426497401318	0.001175778150457596	0.0	0.0	0.0	0.0	0.06681990773914209	0.05761464437211034
(+) TTC21B	0.010416933355314411	0.0	0.07368226133023816	0.0	0.0	0.0	0.013104573144017381	0.04762473568132847	0.0
(+) TTC33	0.04200390978179778	0.005650711421293672	0.0	0.009556959043413644	0.0	0.0	0.028742066091999086	0.04405550412304908	0.0
(+) TUG1	0.07709423345942487	0.0	0.05890292073526461	0.02433007104434339	0.014754875431883118	5.0110344028914744e-05	0.03383974012185728	0.012361742506235562	0.03746690864335686
(+) TULP4	0.013005978929605824	0.0	0.016504296543861444	0.012890963787821202	0.0	0.11848382643756684	0.0	0.0037836640089023645	0.05145763018826126
(+) TWF1	0.0	0.06539858711612902	0.0	0.0009771267910179265	0.023192082678583907	0.0	0.17866163557606152	0.003975059210470937	0.055268483680024946
(+) TXNDC17	0.02810698766295269	0.1323628607371524	0.007205380850181994	0.0006603340365675348	0.002296868797671889	0.0	0.0	0.0	0.0
