	P0	P1	P2	P3	P4	P5
(+) PHLDB3	0.03364332446073302	0.1277829249273225	0.06725249581446151	0.0	0.0	0.0
(+) PI4KB	0.0	0.0	0.10707178368527097	0.009014182419900298	0.009884939569839577	0.11165518850662479
(+) PIP4K2C	0.0	0.00779925382137976	0.0	0.0	0.0	0.14116737242860233
(+) PIP5K1A	0.03900712617366688	0.0051429976180209554	0.17423915081716054	0.0	0.012253586155686814	0.20857398859583978
(+) PIPOX	0.0	0.0	0.36838530432042726	0.0926730452138087	0.0	0.17372396415576433
(+) PKP4	0.09305639304134518	0.06543818967521711	0.10229328427972875	0.01193742924359503	0.11144897381929766	0.07623864924542653
(+) PLA2G4B	0.029226139978592545	0.10804721990874054	0.1255830832206517	0.03460125774455625	0.0	0.0
(+) PLEK2	0.07974006308749275	0.2544608657923781	0.0	0.012023136016357383	0.06863136785850794	0.0
(+) PLEKHF2	0.035557745309998036	0.12649364077701053	0.00952751442352847	0.0	0.014255497193293332	0.022181743150379317
(+) PLEKHG2	0.19607344720892333	0.0014756617655263286	0.1251282843113495	0.03343929771446099	0.0	0.06260402384907769
(+) PLP1	0.0	0.007055623074132818	0.042026539040552945	0.113895390996097	0.12927896178669723	0.0032392365959282724
(+) PLS3	0.005840230526759813	0.056681060822343254	0.029395820009079327	0.005102536358092511	0.0	0.09930240604525824
(+) PLSCR1	0.09286300083339218	0.02362823262153067	0.041288586959956346	0.0	0.0	0.10083821013284174
(+) PNPT1	0.0	0.10975035316495803	0.0	0.0	0.0	0.057961637155837395
(+) POC5	0.09392877875565926	0.005951951488313312	0.0	0.009699555214860527	0.012847376916156882	0.0030585255136694146
(+) POGZ	0.0	0.0	0.08299176002023319	0.0	0.0	0.10733504100570393
(+) POLB	0.028673743839751596	0.012169330776857891	0.028610799276250567	0.010068701522819173	0.0798358419456917	0.015409973681057045
(+) POLE3	0.0	0.09684348737798797	0.17583165420089833	0.0	0.01035678336541646	0.04362893054997626
(+) POLG	0.06879863805230091	0.003290562806840189	0.0	0.0	0.032420383698976214	0.009871188808185783
(+) POLM	0.021373411783496974	0.0	0.027887250267361958	0.006425021492014278	0.10058246296922428	0.0026169550289953125
(+) POLR2B	0.015675089529050466	0.0	0.020237697481982956	0.010091042676567333	0.0	0.07197680755453503
(+) POLR2F	0.005224385788170928	0.020026114206202764	0.015032675199866515	0.0007845520409587839	0.08105342134675156	0.021030735872609715
(+) POLR2G	0.06099472165374155	0.0	0.031525441945765266	0.0	0.0	0.04042741661759078
(+) POLR2I	0.04793238998768421	0.056760891098832464	0.0	0.0034416582897516326	0.008822008690983233	0.0
(+) POLR2K	0.0535573133972066	0.03674295934066358	0.03307664761656637	0.002111601839857461	0.02173867690761359	0.0
(+) POLR3GL	0.03723092049449577	0.0	0.05129526631781925	0.010182766242552458	0.0027743356178137764	0.15196457176695335
(+) POP4	0.03837570390905973	0.13059990423703938	0.012050493464951746	0.0	0.037387489039355286	0.0003372958645755376
(+) POU5F1	0.08193030393803374	0.16253304888566597	0.00014533844211505416	0.0	0.0	0.0
(+) PPARA	0.08279778632478467	0.0	0.001168005203159535	0.0016288333052336525	0.015158227539634164	0.07085818150801935
(+) PPAT	0.02002440127253843	0.0	0.012571448861234426	0.0032892795786420414	0.03142413970348086	0.028627110872304698
(+) PPIL1	0.07131970714074624	0.02583631445220667	0.018352629190074087	0.0	0.004176654233769544	0.012029383674397195
(+) PPM1A	0.07159255829722116	0.07929454492534657	0.06537789258057444	0.006625476734036219	0.013305027030012118	0.11910962900840057
(+) PPM1B	0.0	0.0663358036429818	0.15296101437268914	0.0	0.0	0.08709627170033941
(+) PPME1	0.12469921069310771	0.0	0.0	0.0	0.0204165324766878	0.008790530805955953
(+) PPP1CB	0.0	0.0	0.2541068374435871	0.025701435455403043	0.0	0.06845298506776443
(+) PPP1R12B	0.03279249162908062	0.0	0.06744082657478581	0.013622183191959514	0.0	0.0
(+) PPP1R12C	0.04090547651995354	0.0	0.020593236764495565	0.01964579779663782	0.050639192837459525	0.01946011483184505
(+) PPP1R14C	0.04368005704721556	0.15741445588130978	0.1971691655960832	0.20938841398027988	0.05307616913200135	0.2046280654126093
(+) PPP1R21	0.0	0.007628261730487097	0.1462187397551852	0.0	0.0	0.04581895691552991
(+) PPP1R37	0.04795697189696697	0.057025520317031834	0.01051436758145259	0.004285876949749709	0.022829767481764445	0.0
(+) PPP1R7	0.0025773362030712026	0.0	0.015241825251659149	0.00716338008865067	0.10811989581549264	0.0895685565917835
(+) PPP2CA	0.05669573580772606	0.021083304825376785	0.0	0.0	0.08936811410941982	0.007727338355270665
(+) PPP2R2D	0.0	0.041485067121887514	0.12894462824858746	0.03208508191088353	0.004521561230765623	0.007638663508964901
(+) PPP2R5C	0.08841714615359902	0.0	0.08889727985863402	0.0	0.030497800579598017	0.07351331261050695
(+) PPP6R1	0.03133415133399233	0.023953046312391504	0.002777979608034489	0.030845380951454074	0.10257805450900179	0.0
(+) PPT2	0.011639080053833973	0.028965636975420515	0.000984647038509372	0.07138193834066785	0.07670682197319788	0.0
(+) PRAME	0.06880562362056979	0.1539547621225463	0.06557339114618033	0.014145232979765427	0.1857856942353598	0.0
(+) PRDM15	0.05724237776549836	0.0660457467911677	0.039029723237695525	0.0	0.0	0.0
(+) PRDX6	0.0002638761001092579	0.017026016382272836	0.2333580787662412	0.0	0.00039020290626215736	0.0
(+) PRELP	0.02317984652442477	0.0	0.014728785165008357	0.12616819920962527	0.0	0.00019819513077152902
(+) PREP	0.0	0.008644723281457725	0.14735720207594052	0.03241520192514125	0.012516048934732394	0.038887887795693486
(+) PREPL	0.004830857258090484	0.0	0.04712342351178067	0.08090118537563712	0.02658387180769468	0.0
(+) PRKAB2	0.0	0.0	0.0028069009364818293	0.004067829022712116	0.0	0.19397969830306175
(+) PRKCI	0.04491370635628948	0.09856004710695743	0.08866641118712366	0.0032405735103555352	0.007623238488687747	0.0
(+) PRKRA	0.056809296632665804	0.0	0.030772245996274556	0.03258947971390029	0.009584002011286544	0.0
(+) PRMT1	0.02142785173985155	0.12481873140613653	0.0	0.0024056125863028558	0.042314070521825675	0.0003698226953662564
(+) PRPF4	0.0	0.019516366745396717	0.0795621880125103	0.0	0.03537580171325622	0.07422697584491288
(+) PRPF40B	0.046015365419136985	0.009497847153057465	0.03610256432033519	0.03464748157212848	0.0	0.0
(+) PRPF4B	0.06873436595120613	0.0	0.10127746614753017	0.0	0.0	0.0
(+) PRPSAP2	0.0	0.16865200241607367	0.0771775771652619	0.0	0.0	0.008669342649398563
(+) PRRG2	0.0	0.22532518916549174	0.0025100169623977777	0.0	0.0	0.0
(+) PRRT1	0.17526654716266848	0.1369834561637198	0.25661845842365494	0.205217037053043	0.07949289003639114	0.0
(+) PRSS8	0.012078892924213724	0.22011734750577336	0.02382951940919735	0.0	0.0	0.0
(+) PRX	0.10647350034410027	0.03323331022058568	0.04341823833164006	0.008525673208232361	0.0	0.00622940502851778
(+) PSAT1	0.020873113848343998	0.01723942801666544	0.0	0.04864827858529947	0.046235736045570464	0.13167391605019557
(+) PSMA1	0.0	0.05277675041265262	0.0	0.0	0.03691816123168067	0.10890225189343695
(+) PSMB4	0.0	0.017578820780542185	0.0	0.002689164597740536	0.02125115372777951	0.1300964037001067
(+) PSMC1	0.03292923461861939	0.10972982458563305	0.0	0.0	0.026294659971804808	0.01557077568429939
(+) PSMC4	0.07880691770382443	0.06236257177449301	0.014183478431323476	0.0	0.02893869588462376	0.03944703378859222
(+) PSMD2	0.05231396011620322	0.04887060626393429	0.0	0.0	0.1112063871402138	0.0
(+) PSMD4	0.0022586931900916603	0.03577850539276956	0.03085355010264723	0.01647283551939471	0.0313759656078504	0.13190265532976503
(+) PSMD7	0.06389988482505918	0.040737479355673116	0.0	0.0	0.04621681036719811	0.005236574238777958
(+) PSMG2	0.10529036169862743	0.0	0.0	0.0	0.04659316013901267	0.10597391443761117
(+) PTAFR	0.0	0.21820699712885017	0.027848684387707996	0.0	0.0	0.0030750444495160688
(+) PTCD3	0.0	0.05297694011187676	0.17336246027457194	0.0	0.0	0.0
(+) PTGES2	0.0	0.12869435720566913	0.01268976809082632	0.02964768078158276	0.06655248400209378	0.003752431190648921
(+) PTGES3	0.00926545715318658	0.06348341617972662	0.0	0.0	0.03576068477075839	0.08395814621228638
(+) PTK2	0.014282425298879532	0.06618064684336952	0.015042639578706652	0.03195836120898497	0.009105409515948926	0.0
(+) PTK2B	0.04880848566313801	0.16246115286355567	0.04584412543636688	0.0	0.0	0.06270263312502303
(+) PTOV1	0.04215343274483192	0.020804994084231275	0.02432159649116838	0.0	0.0	0.0
(+) PTPN4	0.023869711364536715	0.10590086863254872	0.0790375853927082	0.0010170420047896395	0.0	0.0
(+) PTPN9	0.01989934112544256	0.0	0.19693474744285158	0.0	0.005521728529294722	0.02864144206005412
(+) PUS10	0.10658773812479265	0.0	0.047261948435666445	0.05979069679508586	0.02029195321773753	0.06680747072816634
(+) PUS7L	0.0	0.029763219700335547	0.0	0.0	0.048321975979945635	0.1100270541663724
(+) QDPR	0.0	0.019513639433410754	0.01578948568370243	0.0001995327112566497	0.15081738423937416	0.030827736430041438
(+) QKI	0.009785837890169092	0.0	0.17075429315109064	0.015385853907514234	0.0	0.048487285747809195
(+) QPCTL	0.04728424809829979	0.05044028777621644	0.05621410450846563	0.050508563037323616	0.0	0.0
(+) QTRT1	0.036451003151903735	0.0	0.14399927614136646	0.0	0.08415281090829896	0.0
(+) RAB10	0.0	0.036431870556116894	0.08537545971236118	0.027532948147455782	0.0012250047802930095	0.0015211720284975245
(+) RAB35	0.03998456751602907	0.0	0.013634030122096939	0.0	0.1408502451570178	0.010999756749467184
(+) RABEPK	0.00033200442802792685	0.0	0.0	0.0006507039378005953	0.12184841388816829	0.006586074446616918
(+) RABL2A	0.0	0.007733350236710506	0.2726838494715992	0.03925269219608003	0.0	0.0
(+) RAD17	0.05389579986274277	0.005111580141302762	0.0005709058056150259	0.027896861651706854	0.0	0.041055742642608445
(+) RAD21	0.026424589253096896	0.21547929080395756	0.0072779323603546575	0.0	0.0	0.13430407914589923
(+) RAD51D	0.0	0.0	0.15949326927197024	0.0	0.09029628326296085	0.04972332288118438
(+) RAI1	0.0	0.011882416247190806	0.09326930346759037	0.0	0.01185489225524809	0.1470409171378088
(+) RAP2A	0.02208548602814224	0.0	0.1423507679437544	0.0	0.056694215255822314	0.06149403489814448
(+) RAPGEFL1	0.0	0.11842864342885842	0.06881311183928765	0.010096314188263041	0.022791146104539983	0.0
(+) RASD1	0.0	0.0	0.2270567708736298	0.009822280653801122	0.0	0.12495460607844333
(+) RASGRF2	0.05123815896287995	0.0	0.006904443177822934	0.052489550827596335	0.004552611999151927	0.11706104704685452
(+) RASGRP1	0.09652529024412364	0.10497785237846387	0.07718127879988956	0.04729083399141629	0.0	0.0
(+) RBBP4	0.05026401224729962	0.0	0.14988483976585967	0.0	0.0	0.05286632219781013
(+) RBBP5	0.014689228239396387	0.0	0.06886975773937822	0.020164074312536216	0.0	0.04377692507467605
(+) RBM42	0.07290043013948397	0.05748022330749368	0.0	0.0	0.0	0.0052068015121393965
(+) RBMX	0.005735763333579615	0.0	0.13787875207764463	0.0	0.0	0.09924900578848181
(+) RBPJ	0.060209287382749055	0.0	0.0	0.0	0.09146810798460606	0.00724620582764067
(+) RCHY1	0.0	0.062376156206688946	0.03274838977647984	0.03425352638753894	0.04381061951418415	0.07619143970059658
(+) REC8	0.038847771144029826	0.0	0.2661789614449682	0.0	0.0	0.0456509088857548
(+) REEP3	0.0	0.06280062849301873	0.017748382964630556	0.0140189156912607	0.0	0.07843868105927165
(+) REST	0.05934515604797492	0.0	0.016625242717736844	0.008593069441725066	0.0	0.07271818026165344
(+) RFX1	0.07679836491251586	0.0	0.06257559125149481	0.0	0.016121042564773872	0.0
(+) RGPD1	0.09032527528273122	0.08475732896069056	0.05691873416371664	0.12869078405357276	0.0	0.0
(+) RGPD2	0.13220708886290042	0.0931439298764074	0.08327104869496213	0.1381508361155086	0.0	0.0
(+) RGS2	0.041343884998238156	0.06430625100045674	0.03309915837435823	0.015012800379653898	0.0	0.0
(+) RGS5	0.0	0.0	0.06669055560548195	0.08095606187154651	0.01952596175085602	0.0
(+) RHCE	0.012058407474305963	0.0	0.0	0.12156382779812408	0.020214367835427655	0.0
(+) RHOF	0.044189083309378874	0.1631312968585093	0.0	0.0	0.013707482353973118	0.0017659203544980683
(+) RHOT2	0.08175921397376058	0.0021594622076103105	0.017737515175622023	0.001975608565267445	0.006999078867081479	0.01720263549965228
(+) RIC8B	0.0	0.0	0.11634364379660041	0.04168902126986789	0.0	0.019194838100597737
(+) RIPK1	0.05855025420558625	0.0	0.08648563465287952	0.0	0.0	0.0
(+) RMDN3	0.00021970346618261177	0.0	0.1459873876392072	0.0	0.0	0.045369171576635725
(+) RNASEH1	0.03392153632427679	0.06500463374016625	0.019361024849689705	0.0	0.0966406297809557	0.08865895753218025
(+) RNF126	0.023571873289476734	0.0	0.03456214816304962	0.0	0.14752626686140052	0.05674153274132346
(+) RNF139	0.0058699622650723315	0.08216377120530818	0.03408756294822279	0.0	0.0	0.0814409982395233
(+) RNF168	0.03529956495289969	0.11191259411418981	0.05650140193350576	0.0	0.0	0.0
(+) RNF19A	0.0	0.0	0.28857903037626303	0.03702724734101952	0.009346620592370819	0.0
(+) RNF2	0.04770442563734703	0.035854195948954753	0.019253796506000603	0.0	0.006693486730890713	0.0
(+) RNF20	0.0	0.0	0.2007357144929802	0.016740360144153654	0.0	0.06311420608182748
(+) RNF217	0.0	0.0	0.1174721822893345	0.013362992178619595	0.0	0.07706953929237854
(+) RNF4	0.0	0.0	0.00711257975440851	0.0	0.11716492886417004	0.09186377610430209
(+) ROCK2	0.025091790241728893	0.0	0.06139200476390864	0.053774843101545976	0.08467810948350608	0.00656371519289321
(+) RP2	0.09971161847569461	0.0663445226362178	0.10934747208965044	0.03060432198994549	0.014961552839679093	0.047881655676081894
(+) RPL30	0.06891752323848137	0.10372237189721775	0.009444331615497606	0.0	0.05441687689380943	0.0
(+) RPL31	0.06981060184166347	0.16075494143732963	0.014262465951323336	0.0	0.1833730203389363	0.030752557857735372
(+) RPL35	0.0	0.18550729216328582	0.003813395347438433	0.017193094312344503	0.028945523345242273	0.022827004533585115
(+) RPL36AL	0.10183451487938537	0.04600354115414709	0.0	0.0	0.036949547576823616	0.0
(+) RPL5	0.02023757044715616	0.13903607483787075	0.0	0.0	0.07750728801141839	0.11976982609727026
(+) RPL6	0.05700282915443968	0.1243009428380344	0.0	0.0	0.14757684582979602	0.07237143793024027
(+) RPL7A	0.0	0.2141054735423399	0.0	0.017660102851223377	0.08253875796724953	0.017659143113135798
(+) RPL7L1	0.004170879536832892	0.10637292217540699	0.0	0.0	0.024367454191200524	0.03729633377547014
(+) RPP25L	0.0	0.12246485334031011	0.012347239784036457	0.03467767753218829	0.04371456612288298	0.0
(+) RPS16	0.08216106289809894	0.08475112453942722	0.0	0.0	0.03370697801364041	0.04043177474657476
(+) RPS27A	0.08811383514693452	0.24334542073930368	0.02134992778197561	0.02841781397130557	0.1947883993397568	0.11234438059884813
(+) RPUSD3	0.016687203397597536	0.1001186427527436	0.0	0.0	0.08837933826197844	0.011376594683029984
(+) RRAD	0.22225951459615081	0.013938467680811702	0.13782337270172265	0.10614594710154919	0.07791161233802076	0.0
(+) RRM2B	0.0	0.0	0.0	0.08338927421750732	0.10971747760707709	0.01213393801000617
(+) RRP36	0.10091231866358101	0.1036172216399262	0.020187388918802056	0.0	0.0	0.012394849870067212
(+) RSBN1L	0.08325853557955183	0.041711943039153196	0.025888222067490578	0.01862537849553619	0.0	0.004348731874455524
(+) RSL1D1	0.02589783631528673	0.07826481364261148	0.0	0.0	0.12172755130489482	0.08575842113998028
(+) RTKN	0.0	0.10365853194560791	0.0	0.10477421950677446	0.01607010310231769	0.0
(+) S100A14	0.010762556955692027	0.2261728352677339	0.0045220127640926856	0.01707716735807368	0.0	0.04326730435168789
(+) S100A2	0.056421457218292434	0.11221643932533605	0.013174957642217995	0.0	0.003040866702377855	0.029410322046881536
(+) S100P	0.0	0.21168561729689622	0.0	0.005182839089769947	0.0	0.00030960056011801045
(+) S100PBP	0.01572364587309106	0.0	0.14881760133794628	0.0	0.0	0.0
(+) SAMD4B	0.126301341449879	0.031580334544220184	0.09259447180194276	0.0	0.0	0.0
(+) SAMHD1	0.11137837179580407	0.0	0.05566414649883949	0.0	0.0	0.009348624600298127
(+) SAP18	0.03025398406461984	0.0	0.07440456605413806	0.03158994406566947	0.011917521688665821	0.0
(+) SAR1A	0.0670945255222654	0.09432067671524198	0.00780331045234996	0.002597279163267023	0.0	0.0016039647385549664
(+) SBF2	0.06009132689622961	0.0	0.0	0.01678210049574002	0.03015409047419925	0.0
(+) SBNO1	0.06381603749612233	0.0	0.017788403113442864	0.0	0.04146946839917024	0.0472217022986042
(+) SBSPON	0.03787051253015137	0.0	0.15961578776318933	0.0559833364781587	0.0	0.022470622568319706
(+) SC5D	0.022616413337505244	0.02199768391163381	0.006138836297931261	0.0	0.0	0.0956984033280926
(+) SCAF4	0.040306157582913255	0.0	0.027390510660705986	0.0	0.013951357669424576	0.0732422762563807
(+) SCIN	0.05670776197113171	0.10198880891774574	0.09111828529706124	0.010732043377681877	0.026371794910259587	0.11852372696879676
(+) SCNM1	0.146506996916721	0.042980396617400024	0.2716693766481948	0.01625808651305804	0.026794666993242143	0.19730924078769813
(+) SCP2	0.03201158785132059	0.0	0.02699813500864595	0.003784547258986109	0.0	0.1069949676135612
(+) SCRIB	0.06875087147493968	0.0	0.05397838267390895	0.0	0.07836930303937557	0.0
(+) SCYL3	0.012170521337267981	0.0	0.24945622707508838	0.0	0.0	0.0
(+) SDHAF1	0.04612637781461781	0.013084959249678126	0.01983663264478634	0.0002937871968994596	0.0	0.0
(+) SDHB	0.0	0.032264657975700474	0.035570297588718505	0.0013813062152410586	0.04090122802918738	0.12766700397539343
(+) SEC16A	0.027094844829715886	0.0022807683319945263	0.08491714337953493	0.08663272352051284	0.006208129900931144	0.0
(+) SEPHS2	0.03992956405650498	0.03842425590781234	0.00442903285441199	0.0	0.058201613729559835	0.0001356646241539112
(+) SERAC1	0.0056850300220063306	0.0	0.07312221794220201	0.037478015249100584	0.0	0.06552932768551195
(+) SERPINB5	0.0	0.23316793499624644	0.012162153431630629	0.018419730430531592	0.0	0.012252714785609934
(+) SERPINF1	0.07863960419303488	0.09810380726709644	0.0908820611792507	0.042919509477797754	0.2254215302540397	0.11534570336661608
(+) SESN1	0.0	0.0015384739925866828	0.08088635423279462	0.06422265472793683	0.15648428327757932	0.04468684972423472
(+) SET	0.0	0.20913760619439684	0.009983457565660941	0.0	0.009194175470025072	0.005881792572162363
(+) SETD7	0.0	0.0	0.05610256079677388	0.04337540253102316	0.02550040404314044	0.0
(+) SF1	0.030283493637525763	0.0	0.0011007870003939479	0.0	0.018649007237775295	0.1194720419385654
(+) SF3B3	0.0879802799440125	0.01457113572636214	0.0	0.0	0.025949013143881493	0.0
(+) SFN	0.0485000922205896	0.27359141940761555	0.0	0.0077311635067450315	0.010593819767052034	0.014061058847130485
(+) SH2D3A	0.06021020254058563	0.24387369142380133	0.04300623516407878	0.0	0.0	0.0006142875361812369
(+) SIAH1	0.05068714457427638	0.015633671557651146	0.026024003047771672	0.031783202438961065	0.0009495638070054416	0.0
(+) SIPA1L3	0.009143851035831648	0.0	0.08618471550610757	0.0	0.1076502088908611	0.08164227964385382
(+) SIRT6	0.07924594292620776	0.0	0.05806500114129642	0.0	0.10473952719691548	0.0
(+) SKIDA1	0.0014358497297640462	0.0	0.25970570624335765	0.007832153854269998	0.0	0.024720040702015496
(+) SLC12A2	0.0	0.0	0.10036679587451065	0.0	0.0	0.10337900697669204
